"MGSL_1XXX","DATA/AA00XXX/AA00256F.B","MOLA-AA00256F.B","BROWSER 17.1","7.6",1998-112T19:05:03.000,1998-112T20:00:01.000,"443588190.140","443595246.140",1998-113T15:00:00.000,"ORBIT INSERTION     ",  256
"MGSL_1XXX","DATA/AA00XXX/AA00257F.B","MOLA-AA00257F.B","BROWSER 17.1","7.6",1998-113T06:43:18.000,1998-113T07:58:18.000,"443588190.140","443595246.140",1998-113T15:00:00.000,"ORBIT INSERTION     ",  257
"MGSL_1XXX","DATA/AA00XXX/AA00258F.B","MOLA-AA00258F.B","BROWSER 17.1","7.6",1998-113T18:21:28.000,1998-113T19:16:26.000,"443588190.140","443595246.140",1998-114T15:00:00.000,"ORBIT INSERTION     ",  258
"MGSL_1XXX","DATA/AA00XXX/AA00259F.B","MOLA-AA00259F.B","BROWSER 17.1","7.6",1998-114T05:59:42.000,1998-114T07:14:42.000,"443588190.140","443595246.140",1998-114T15:00:00.000,"ORBIT INSERTION     ",  259
"MGSL_1XXX","DATA/AA00XXX/AA00260F.B","MOLA-AA00260F.B","BROWSER 17.1","7.6",1998-114T17:38:02.000,1998-114T18:53:02.000,"443588190.140","443595246.140",1998-115T15:00:00.000,"ORBIT INSERTION     ",  260
"MGSL_1XXX","DATA/AA00XXX/AA00261F.B","MOLA-AA00261F.B","BROWSER 17.1","7.6",1998-115T05:16:35.000,1998-115T06:31:35.000,"443588190.140","443595246.140",1998-115T15:00:00.000,"ORBIT INSERTION     ",  261
"MGSL_1XXX","DATA/AA00XXX/AA00262F.B","MOLA-AA00262F.B","BROWSER 17.1","7.6",1998-115T16:55:21.000,1998-115T18:10:21.000,"443588190.140","443595246.140",1998-116T15:00:00.000,"ORBIT INSERTION     ",  262
"MGSL_1XXX","DATA/AA00XXX/AA00264F.B","MOLA-AA00264F.B","BROWSER 17.1","7.6",1998-116T16:13:43.000,1998-116T17:28:43.000,"443588190.140","443595246.140",1998-117T15:00:00.000,"ORBIT INSERTION     ",  264
"MGSL_1XXX","DATA/AA00XXX/AA00266F.B","MOLA-AA00266F.B","BROWSER 17.1","7.6",1998-117T15:32:54.000,1998-117T16:47:54.000,"443588190.140","443595246.140",1998-118T15:00:00.000,"ORBIT INSERTION     ",  266
"MGSL_1XXX","DATA/AA00XXX/AA00267F.B","MOLA-AA00267F.B","BROWSER 17.1","7.6",1998-118T03:12:34.000,1998-118T04:27:34.000,"443588190.140","443595246.140",1998-118T15:00:00.000,"ORBIT INSERTION     ",  267
"MGSL_1XXX","DATA/AA00XXX/AA00268F.B","MOLA-AA00268F.B","BROWSER 17.1","7.6",1998-118T14:52:11.000,1998-118T16:07:11.000,"443588190.140","443595246.140",1998-119T15:00:00.000,"ORBIT INSERTION     ",  268
"MGSL_1XXX","DATA/AA00XXX/AA00329F.B","MOLA-AA00329F.B","BROWSER 17.1","7.6",1998-148T05:14:53.000,1998-148T06:29:53.000,"443588190.140","443595246.140",1998-148T15:00:00.000,"ORBIT INSERTION     ",  329
"MGSL_1XXX","DATA/AA00XXX/AA00330F.B","MOLA-AA00330F.B","BROWSER 17.1","7.6",1998-148T16:52:54.000,1998-148T18:07:54.000,"443588190.140","443595246.140",1998-149T15:00:00.000,"ORBIT INSERTION     ",  330
"MGSL_1XXX","DATA/AA00XXX/AA00331F.B","MOLA-AA00331F.B","BROWSER 17.1","7.6",1998-149T04:30:49.000,1998-149T05:45:49.000,"443588190.140","443595246.140",1998-149T15:00:00.000,"ORBIT INSERTION     ",  331
"MGSL_1XXX","DATA/AA00XXX/AA00332F.B","MOLA-AA00332F.B","BROWSER 17.1","7.6",1998-149T16:08:42.000,1998-149T17:23:42.000,"443588190.140","443595246.140",1998-150T15:00:00.000,"ORBIT INSERTION     ",  332
"MGSL_1XXX","DATA/AA00XXX/AA00333F.B","MOLA-AA00333F.B","BROWSER 17.1","7.6",1998-150T03:46:39.000,1998-150T05:01:39.000,"443588190.140","443595246.140",1998-150T15:00:00.000,"ORBIT INSERTION     ",  333
"MGSL_1XXX","DATA/AA00XXX/AA00334F.B","MOLA-AA00334F.B","BROWSER 17.1","7.6",1998-150T15:24:43.000,1998-150T16:39:43.000,"443588190.140","443595246.140",1998-151T15:00:00.000,"ORBIT INSERTION     ",  334
"MGSL_1XXX","DATA/AA00XXX/AA00335F.B","MOLA-AA00335F.B","BROWSER 17.1","7.6",1998-151T03:03:00.000,1998-151T04:18:00.000,"443588190.140","443595246.140",1998-151T15:00:00.000,"ORBIT INSERTION     ",  335
"MGSL_1XXX","DATA/AA00XXX/AA00336F.B","MOLA-AA00336F.B","BROWSER 17.1","7.6",1998-151T14:41:31.000,1998-151T15:56:31.000,"443588190.140","443595246.140",1998-152T15:00:00.000,"ORBIT INSERTION     ",  336
"MGSL_1XXX","DATA/AA00XXX/AA00337F.B","MOLA-AA00337F.B","BROWSER 17.1","7.6",1998-152T02:20:19.000,1998-152T03:35:19.000,"443588190.140","443595246.140",1998-152T15:00:00.000,"ORBIT INSERTION     ",  337
"MGSL_1XXX","DATA/AA00XXX/AA00338F.B","MOLA-AA00338F.B","BROWSER 17.1","7.6",1998-152T13:59:23.000,1998-152T15:14:23.000,"443588190.140","443595246.140",1998-153T15:00:00.000,"ORBIT INSERTION     ",  338
"MGSL_1XXX","DATA/AA00XXX/AA00339F.B","MOLA-AA00339F.B","BROWSER 17.1","7.6",1998-153T01:38:38.000,1998-153T02:53:38.000,"443588190.140","443595246.140",1998-153T15:00:00.000,"ORBIT INSERTION     ",  339
"MGSL_1XXX","DATA/AA00XXX/AA00340F.B","MOLA-AA00340F.B","BROWSER 17.1","7.6",1998-153T13:18:02.000,1998-153T14:33:02.000,"443588190.140","443595246.140",1998-153T15:00:00.000,"ORBIT INSERTION     ",  340
"MGSL_1XXX","DATA/AA00XXX/AA00341F.B","MOLA-AA00341F.B","BROWSER 17.1","7.6",1998-154T00:57:25.000,1998-154T02:12:25.000,"443588190.140","443595246.140",1998-154T15:00:00.000,"ORBIT INSERTION     ",  341
"MGSL_1XXX","DATA/AA00XXX/AA00342F.B","MOLA-AA00342F.B","BROWSER 17.1","7.6",1998-154T12:36:44.000,1998-154T13:51:44.000,"443588190.140","443595246.140",1998-154T15:00:00.000,"ORBIT INSERTION     ",  342
